title,Average rating,created_at,sentiment
Honestly more power to the doctors and health care professionals who are fighting for us against #CovidIndia . We are just trying our best,0.7180585145950318,2021-04-22 18:03:45 UTC,POSITIVE
Registrations for 18+ citizens to book #COVID19Vaccination appointments (from 1st May) will begin on 28th April.  #COVID19 #COVID_19 #COVID__19 #COVID #COVIDー19 #Corona #coronavirus #CoronavirusPandemic #COVIDVaccine #COVID19Vaccine #COVIDVaccination,0.4546791180968285,2021-04-22 18:03:00 UTC,NEGATIVE
"#Gravitas | India recorded the world's highest daily tally of 314,835 infections today. What about the recoveries?  Since last year, more than 84% of the patients in India have recovered. @palkisu brings you the latest.  #CovidIndia #COVIDSecondWave  https://t.co/pLXWbdrki0",0.40957331359386445,2021-04-22 18:01:34 UTC,POSITIVE
Here is the list of the states which are vaccinating their residents above the age of 18 free of cost  #CovidIndia #CovidVaccine    https://t.co/4yZYV77li3,0.6540718495845794,2021-04-22 18:00:00 UTC,NEGATIVE
"@amazonIN announces #TheLastQueen as a top pick for #WorldBookDay. Delighted! Sending special thanks to all my #readers. Stay safe, everyone, during this distressing #CovidIndia spike.  https://t.co/meUzt7nMow @HarperCollinsIN @jilpanz @DiyaKar73 @ShabnamSriv @EliseCapron",0.9337467927485704,2021-04-22 17:59:27 UTC,POSITIVE
"#Banks to curtail business hours, provide basic services. Branches will now work from 10 am to 2 pm. Indian Banks' Association's advisory for banks. #CovidIndia",0.7334065914154053,2021-04-22 17:56:59 UTC,NEGATIVE
"#TNIEexclusive | ""It is easier to beat the enemy when it is the weakest; we missed the opportunity by probably celebrating early:"" Epidemiologist @epigiri on the #SecondCOVIDWave in India.  @thePHFI @SumiSukanya @khogensingh1 @gsvasu_TNIE #CovidIndia  https://t.co/VbyqoQcrfV",0.5343276411294937,2021-04-22 17:56:50 UTC,NEGATIVE
"[Suo motu case on COVID-19] Supreme Court ""will delay relief"", ""why have High Courts at all?"" Bar Association heads react to top court order  By @DebayonRoy  #supremecourtofindia #HighCourt #CovidIndia    https://t.co/AhVSFefirZ",0.48790875971317293,2021-04-22 17:43:42 UTC,NEGATIVE
We are at that stage where regular healthcare and education will remain a challenge for some years so will help if all large gated communities start building such critical infra. #CovidIndia,0.7251641571521759,2021-04-22 17:43:07 UTC,POSITIVE
"With a few remote healthcare startups like @DozeeHealth  already in this space, may be they can guide all who may be interested. Surely the time has come to build some. #CovidIndia #startups",0.7274029839783906,2021-04-22 17:40:49 UTC,POSITIVE
Composer Shravan Rathod of Nadeem-Shravan duo has passed away. #ShravanRathod #CovidIndia,0.5700484544038773,2021-04-22 17:39:26 UTC,NEGATIVE
"What happened to so called ""Gujarat model""?   In Ahmedabad, over 50 ambulances were waiting with patients outside a hospital because beds were not available. Some died in wait. #CovidIndia",0.3559953931719065,2021-04-22 17:38:17 UTC,NEGATIVE
The time has come for all real estate developers to offer on-site healthcare facilities with life support systems and attached to the nearest hospital instead of clubs and swimming pools. The wise way to go. Won't be surprised if some existing complexes add soon. #CovidIndia,0.8794580873101949,2021-04-22 17:37:31 UTC,NEGATIVE
Another long night for critical Covid patients in Delhi.  Only 15 ICU beds left as per Delhi Govt portal:  11 are in a Children’s Hospital (where no adults are admitted) - Madhukar Rainbow Children’s Hospital  3 in Delhi Cantt Hospital  1 in AIIMS  #ICU #CovidIndia #DelhiCovid,0.5295012563467025,2021-04-22 17:37:19 UTC,NEGATIVE
Work from Home ! for Mr. Modi  #COVIDEmergency2021  #CovidIndia,0.8832779835909605,2021-04-22 17:34:45 UTC,NEGATIVE
The word about No Care in India has spread far &amp; all over the world... #CovidIndia #COVIDEmergency2021,0.7266538262367248,2021-04-22 17:33:21 UTC,NEGATIVE
"United Arab Emirates, Australia and Oman have joined the list of countries that have imposed travel restrictions on India   #CovidIndia #COVID19    https://t.co/gY0S26u7mo",0.44775825142860415,2021-04-22 17:27:26 UTC,NEGATIVE
"Appointment for 2nd #COVIDVaccine dose is not made automatically as it provides #COVID19Vaccine beneficiaries flexibility of dates/place &amp; can potentially help in reducing #COVID19 vaccine wastage.  To (re)schedule your appointment, kindly refer to  https://t.co/rwwa7VWx4E",0.5641746774315834,2021-04-22 17:26:06 UTC,NEGATIVE
I think I am left with absolutely no courage to watch news anymore. It’s truly distressing ! Please be extremely careful guys. Stay safe and take care of your loved ones 🙏🏼 #CovidIndia #COVIDSecondWaveInIndia,0.3012678109109402,2021-04-22 17:25:15 UTC,NEGATIVE
"MHA orders free inter-state movement of Medical Oxygen, prohibits supply of Oxygen for industrial purposes [READ ORDER]  #OxygenShortage #Oxygen #CovidIndia   https://t.co/huLsGLetgr",0.49233104586601256,2021-04-22 17:22:19 UTC,NEGATIVE
The #UAE has suspended all incoming flights from #India starting 23:59 from April 24 for 10 days.   The travel ban does not include transit flights passing through the UAE &amp; heading to India.   Cargo flights will continue to operate.   #CovidIndia,0.3000120038166642,2021-04-22 17:22:01 UTC,NEGATIVE
"*CORRECTION...@patrickbrownont EXACT quote: ..if you play soccer with your kids it's illegal, but you can fly to India for the weekend. #CovidIndia #COVID19",0.4339705750346184,2021-04-22 17:20:59 UTC,NEGATIVE
Coronavirus India Update: Good samaritans venture out to help as India records surge in #COVID19 cases. @Smita_Sharma  @TejasShelar2498  @mojilo_manas @SpeakNaimisha @yogitabhayana #PeoplesEditor #CovidIndia #COVIDEmergency2021   Full Video:  https://t.co/8lXdm9O69p,0.5681338608264923,2021-04-22 17:20:39 UTC,NEGATIVE
"Though the #CovidIndia situation is grim, where will we be without our #CovidWarriors?   Place: Kozhikode, Kerala #MaskUpIndia 😷   Express Photo | @sooraj_TNIE  @xpresskerala @MSKiranPrakash  https://t.co/wBhv9wVUVd",0.5201788812875747,2021-04-22 17:19:01 UTC,NEGATIVE
#Brampton Mayor @patrickbrownont telling @CP24 stricter measures needed at @TorontoPearson .  You can't go to playground but you can go to India for the weekend.  Also hearing from constituents people arriving from India are not quarantining.   #COVID19  #CovidIndia,0.4986040860414505,2021-04-22 17:16:45 UTC,NEGATIVE
A COVID care centre equipped with 500 #Oxygen beds to be restarted in Delhi amid a surge in #coronavirus cases.  #CovidIndia #COVIDEmergency2021 #Delhi   https://t.co/QIsdJJLPur,0.7566899970173836,2021-04-22 17:14:28 UTC,NEGATIVE
"More than 300,000 coronavirus cases over the last 24 hours. #India #CovidIndia   https://t.co/NIb4xe3TN8",0.33997411131858823,2021-04-22 17:11:15 UTC,NEGATIVE
"It is catastrophic handling by BJP govt of #CovidIndia that is destroying families, pushing millions in shock, despair &amp; penury... It is a shuddering situation even in the National Capital &amp; NCR which has run out of beds, ventilators, medicines, crematoria even #Oxygen...",0.227101575024426,2021-04-22 17:08:41 UTC,NEGATIVE
Here is the list of the states which are vaccinating their residents above the age of 18 free of cost  #CovidIndia #CovidVaccine    https://t.co/4yZYV6PJTt,0.6550471395254135,2021-04-22 17:02:03 UTC,NEGATIVE
".@AamAadmiParty MLA Saurabh Bhardwaj gasps for breath, requests oxygen supply to #Delhi  #OxygenShortage #COVIDEmergency2021 #COVID19 #CovidIndia  https://t.co/QrRXQH2p59",0.5564765691757202,2021-04-22 16:58:59 UTC,NEGATIVE
"#IDD | Saket Tiku, Head of AIIGMA says district authorities have 'gone rogue' stopping #oxygen #tankers passing through their area   @TamannaInamdar #COVID #India @MoHFW_INDIA @PMOIndia  https://t.co/a96yfTytJ1",0.38432174623012544,2021-04-22 16:55:20 UTC,NEGATIVE
#IDD | Dr Raghuvanshi tells Tamanna Inamdar why #Fortis had to put out an #SOS for #oxygen and how dire the situation is  @fortis_hospital @TamannaInamdar @MoHFW_INDIA @PMOIndia #CovidIndia #COVIDEmergency2021  https://t.co/guMNo05Z13,0.5521389424800873,2021-04-22 16:51:09 UTC,NEGATIVE
Urgently needed oxygen bed in #Vizag  #AndhraPradesh   Any leads??  Plz amplify... #CovidIndia  #OxygenEmergency  #India,0.5690620750188827,2021-04-22 16:50:50 UTC,NEGATIVE
Total number of vaccinations against COVID-19 has crossed 13.5 crore in the country with more than 30 lakh vaccine doses administered on Thursday till 8 pm.  #COVID19Vaccine #COVIDEmergency2021 #CovidIndia #COVID19   https://t.co/ZxNPrqBEn9,0.29235095232725145,2021-04-22 16:47:36 UTC,NEGATIVE
COVID-19 second wave: THESE countries have put travel restrictions on travellers from India  https://t.co/EAQLBJGJZ4 #Covid19SecondWave #covid19secondwaveindia #COVIDEmergency2021 #CovidIndia #travelban #TravelRestrictions #USA #unitedkingdom #France #dubai,0.4469666391611099,2021-04-22 16:47:08 UTC,NEGATIVE
#news #world #uae Covid India: Rajkot hospital staff captured on video selling admission  https://t.co/JXA5AjGeWU,0.45816306471824647,2021-04-22 16:46:10 UTC,NEGATIVE
"Coronavirus India Update: India hits #COVID19 Tsunami, can health infra withstand this crisis?  @bhupendrachaube @drthomasisaac @ManpreetPPCC @ghanshyamtiwari @SudeshBJP @MoHFW_INDIA #TalkToBhupen #CovidIndia #COVIDEmergency2021 #COVID19India  Full Video:  https://t.co/08BgaxQhZw",0.3623882934451103,2021-04-22 16:33:57 UTC,NEGATIVE
"NEW:  Dr. Njoo re: India variant B.1617: It's a current problem now, We're looking at data from India.  Variants emerging not just from India but countries around the world.  But decision or something coming forward shortly.   #CovidIndia #COVID19",0.4874930001795292,2021-04-22 16:33:01 UTC,NEGATIVE
Tomorrow and day after the very kind @mehtahansal ji and @mvadera and myself along with @rons1212 will be again sharing food with 100 fellow citizens in Pune . Thank u @mehtahansal for being so kind and @rons1212 for being so wonderful. ❤🙏❤  #CovidIndia #COVIDEmergency2021,0.9305856384336948,2021-04-22 16:32:27 UTC,POSITIVE
COVID-19: Government permits ICMR to conduct study on using drones to deliver vaccine   https://t.co/75nOwyccH1  #CoronavirusPandemic #CovidIndia #ICMRFIGHTSCOVID19,0.5672815412282943,2021-04-22 16:30:29 UTC,NEGATIVE
We need to come together and unite as Indians and as human beings: #Delhi CM #ArvindKejriwal  #COVID19 #CovidIndia  #COVID19India   https://t.co/5x3qeaPFEg,0.7385010913014411,2021-04-22 16:29:40 UTC,NEGATIVE
"From one of the best organisers , to the worst executors! The fall of the #ElectionCommission is reprehensible! Drop dead ! Like the people you let die ! #CovidIndia #CoronaCurfew #COVIDSecondWave #Modi #IndianLivesMatter #CovidIndia #COVIDEmergency2021",0.2239250246435404,2021-04-22 16:28:55 UTC,NEGATIVE
"Madhya Pradesh reported 12,384 fresh coronavirus cases, which took its overall count to 4,59,195, the state health department said   #CovidIndia    https://t.co/dzPYlua8Ds",0.4346857681870461,2021-04-22 16:22:15 UTC,NEGATIVE
Thoughts and Prayers for our Indian brothers in these testing times. Wishing complete and swift recovery of all patients. Stay Strong and Stay Home. Only a collective effort can defeat this pandemic. Hopefully soon the life will return to normal. #CovidIndia #COVIDEmergency2021,0.9234154744073748,2021-04-22 16:20:01 UTC,POSITIVE
"#CovidIndia | ""Recognising the peril of the virus and the grim fact that your agitation is unwittingly fuelling the virus, please suspend your agitation now""   Gopalkrishna Gandhi writes an open letter to the protesting farmers  #FarmersProtests    https://t.co/EShE873dHV",0.33681601136922834,2021-04-22 16:20:00 UTC,NEGATIVE
"This report about #CovidIndia is absolutely harrowing.   Heartbreaking to see how rapidly it has brought India to its knees. Hundreds of thousands of cases a day.   It's unimaginable, and due to the scale, hard to know how it will be brought under control   https://t.co/q1IkIEWFDm",0.25790040884166954,2021-04-22 16:15:09 UTC,POSITIVE
"Glimpses from our relief  distribution to the Sanitation Workers, who are at the forefront of #Covid fight. Please Join us &amp; #donate :  https://t.co/q1qVIvVY6g #COVID19India #CovidIndia #IndiaFightsCorona  https://t.co/JK2F0D5rvc",0.6412765979766846,2021-04-22 16:14:30 UTC,POSITIVE
I am so scared of a Rona  in this wave of #Corona. #Fake #Rona but v well timed and marketed one. #CovidIndia #coronavirus,0.5523947417736054,2021-04-22 16:14:30 UTC,POSITIVE
🚨 India COVID19 Vaccination Update [22/4 - 8 pm]  Day 97 💉 Vaccinations today - 30 lakhs vs 21.21 lakhs Total vaccinations done - 13.53 crore  Please get vaccinated if eligible 🙏  #IndiaFightsCorona #CovidIndia #COVIDEmergency2021,0.355171213299036,2021-04-22 16:13:15 UTC,NEGATIVE
West Bengal Chief Minister Mamata Banerjee cancels all her meetings as Election Commission revokes permission for rallies due to Covid-19  #CovidIndia #WestBengalPolls    https://t.co/koc1g2lGY3,0.3411937698721886,2021-04-22 16:12:31 UTC,NEGATIVE
Honest thieves 'return' #coronavirus jabs with apology in #Haryana #CovidIndia #vaccine   https://t.co/aw3z8v79E5,0.26721908077597617,2021-04-22 16:11:17 UTC,NEGATIVE
"Our rapid situation analysis of the state of the urban poor across the MMR reveals 'loss of work, wages and [people's] inability to access basic needs'. Read the complete survey findings on our blog:  https://t.co/QsY6x8jJQi  #Mumbai #COVIDEmergency2021 #CovidIndia #urbanpoor",0.5564604371786117,2021-04-22 16:10:32 UTC,NEGATIVE
"Thief’s response to #COVIDEmergency2021 may be appreciated. Seems, #pandemic has shaken his conscience #CovidIndia #CovidVaccine #COVID19",0.39656615126878025,2021-04-22 16:09:15 UTC,POSITIVE
"Dr. Devi Shetty [Chairman, Narayana Health], Dr. Randeep Guleria [Director, AIIMS Delhi], and Dr. Naresh Trehan [Chairman, Medanta] address issues related to COVID-19 in the country.  #COVID19 | #COVID19India | #CovidIndia | @NarayanaHealth | @medanta   https://t.co/iPG4VuzFwq",0.6935811221599579,2021-04-22 16:07:37 UTC,NEGATIVE
#COVIDIndia: Here's how bad India's pandemic situation really is. In Pics 📸  https://t.co/icnxH1pKBl   #Corona #CoronaIndia #COVID19India  https://t.co/dCPYar1BCS,0.3521193854510784,2021-04-22 16:05:45 UTC,NEGATIVE
"#ElectionCommission has banned all roadshows, processions, and bike rallies in #WestBengal after it found severe violation of #CovidIndia protocols in the events organized by political parties.  #WestBengalPolls   https://t.co/09eYXQ3yLP",0.3334814704954624,2021-04-22 16:05:29 UTC,NEGATIVE
"West Bengal chief minister @MamataOfficial announces that she has cancelled all her prescheduled meetings, and will hold virtual rallies amid surge in #COVID19 cases  #CovidIndia  https://t.co/SeD0Xh18BM",0.378241029381752,2021-04-22 16:01:35 UTC,NEGATIVE
"Yes, you can get vaccinated with 2nd #COVIDVaccine dose in any State/District.  The only restriction is that you will be able to get vaccinated only on those #COVID19Vaccination centres which are offering the same #COVID19Vaccine as your 1st #COVID vaccine dose.",0.7133283965289593,2021-04-22 16:00:01 UTC,NEGATIVE
"#HTEditorial | Lockdown or no lockdown, any group, which continues to hold large gatherings, is doing a disservice to the nation at this time. Political parties should wake up   #CovidIndia    https://t.co/aLhcNK1TSE",0.4342295691370964,2021-04-22 15:55:57 UTC,NEGATIVE
"Pl listen to a special interview with V C Sajjanar, IPS, @cpcybd on #CovidIndia #SecondWave and the need to be vigilant. @cyberabadpolice      https://t.co/Ojsva7TN1E",0.5970212310552597,2021-04-22 15:54:22 UTC,NEGATIVE
#FactCheck- Does this image show 2000 bed COVID designated hospital built in Radha Swami Satsang area in Indore?  WhatsApp No- 9049053770  #CovidIndia #COVID19India #BedsNeeded #FakeNews  https://t.co/jjTYRTJCvW,0.34491090327501295,2021-04-22 15:46:48 UTC,NEGATIVE
The truth is here.. #CovidIndia,0.7115709573030472,2021-04-22 15:43:56 UTC,POSITIVE
"Maharashtra on Thursday reported 67,013 new coronavirus cases, slightly less than the day before, taking its case tally to 40,94,840. #Maharashtra #CovidIndia #COVID19India   https://t.co/zSb5sWPyzr",0.36378003284335136,2021-04-22 15:41:58 UTC,NEGATIVE
#Pfizer offers #COVID-19 vaccine to India at 'not-for-profit' price  #CovidIndia #vaccine    https://t.co/pwCVNqFqDN,0.423455972969532,2021-04-22 15:39:36 UTC,NEGATIVE
"Diabetes, Hypertension &amp; COVID: India's leading medical experts answer FAQs amid surge  https://t.co/3krHNhq7jx",0.570793268084526,2021-04-22 15:38:30 UTC,NEGATIVE
"#OxygenScarcity Live: Check all updates on oxygen demand, supply, shortage here  #OxygenCylinders #CovidIndia #COVIDEmergency2021 #COVID19India #CovidHelp   https://t.co/JptPuRuRZH",0.5035748690366745,2021-04-22 15:35:04 UTC,NEGATIVE
Covid: India sees world's highest daily cases amid oxygen shortage  https://t.co/2OaPEUR671,0.5143831849098206,2021-04-22 15:34:13 UTC,NEGATIVE
"No oxygen is the story every where.   We have failed in our healthcare policies, our covid response and people are dying as a result.  Can't stres enough- #MaskUpIndia  , take all precautions!! #CovidIndia #OxygenShortage",0.4062232419848442,2021-04-22 15:33:27 UTC,NEGATIVE
Also special thanks to @drmonika_langeh who at the request of @TajinderBagga attended online to Mr Talwar. My wife @mvadera and I are grateful 🙏.  Jai Hind 🇮🇳 Let's beat #CovidIndia,0.9214040426537394,2021-04-22 15:32:03 UTC,POSITIVE
#Remedisivir needed in #ahmedabad pls help @aditiraval #COVIDEmergency2021 #CovidIndia #sos  https://t.co/xXMgMjJ8z3,0.677776275575161,2021-04-22 15:31:38 UTC,NEGATIVE
Expert warns new coronavirus variant is 'triple mutant' and threatening world surges #CovidIndia  https://t.co/ffGDons6eJ,0.4558511883020401,2021-04-22 15:31:14 UTC,NEGATIVE
"As India battles dangerous Covid wave, here's editorji's selection of photos of the day.  #CovidIndia | #COVIDEmergency2021 | #COVID19India  https://t.co/lyPxEYA9nR",0.6756303310394287,2021-04-22 15:30:00 UTC,NEGATIVE
"On April 17, in #Delhi, a woman sat waiting with her unwell husband in an ambulance for 45 minutes outside Lok Nayak Jai Prakash Narayan Hospital. After some time, he was declared dead. Read more:  https://t.co/8dXWmv6sPT #CovidIndia #COVID19India #DelhiCOVIDEmergency  https://t.co/P3vRHqnHUe",0.3462070390582085,2021-04-22 15:30:00 UTC,NEGATIVE
Those in India have until Saturday evening to fly to the UAE. #CovidIndia #India #UAE   https://t.co/2u7eAEsuHa,0.40840872302651404,2021-04-22 15:27:51 UTC,NEGATIVE
Each story coming out of #India is more heartbreaking than the last. #CovidIndia,0.8511112466454506,2021-04-22 15:26:47 UTC,POSITIVE
Twitter is the lifeline and hopeline during this second wave of the pandemic in India. A timeline of the past few days will make a fantastic documentary. #CovidIndia,0.8882835345342756,2021-04-22 15:26:06 UTC,POSITIVE
"Sufficient oxygen at Commonwealth Games Covid Centre, informs Manish Sisodia  #CovidIndia #COVIDEmergency2021 @msisodia #OxygenShortage    https://t.co/P426ZDW15N",0.6167464822530746,2021-04-22 15:25:28 UTC,NEGATIVE
"India registered over 314,000 new cases on Thursday morning. #CovidIndia #LewisHamilton #F1    https://t.co/GrVpLww3SN",0.4091299012303352,2021-04-22 15:25:20 UTC,NEGATIVE
What’s #afghanistan doing ? #CovidIndia,0.5453162103891372,2021-04-22 15:25:14 UTC,NEGATIVE
"COVID-19 wreaks havoc in Uttar Pradesh: Record single-day spike of 34,379 cases, 195 deaths  @srawans #UttarPradesh #CovidIndia    https://t.co/F4A2y2PJSP",0.3038212761282921,2021-04-22 15:23:53 UTC,NEGATIVE
"As #CovidIndia hits home for lakhs of families, the Twitterverse has stepped up, providing details of beds available, compiling Google docs with info on where to find the life-saving Remdesivir and more. #COVIDEmergency2021   https://t.co/6TDxhiRMzh",0.6956156402826309,2021-04-22 15:23:41 UTC,POSITIVE
Donald Trump’s march to victory was spoilt by #COVID19.   Who’s march to victory will #CovidIndia spoil?,0.4040686428546906,2021-04-22 15:22:37 UTC,NEGATIVE
Thank you @TajinderBagga bhai  We ( @mvadera and I) reached out to @TajinderBagga for an urgent online consultation for a #COVID19India patient in Delhi . Tajinder did the needful. We are all one in this fight against #CovidIndia . ❤🇮🇳,0.8250863328576088,2021-04-22 15:17:46 UTC,POSITIVE
"Doctors r giving their best! Bt, the medical infrastructure is insufficient. It seems we r heading towards a major disaster. B a support for each other. Act patiently &amp; suspend criticism,agressive posturing for the next few days. We wil overcome this ordeal together. #CovidIndia",0.38917902410030364,2021-04-22 15:17:36 UTC,NEGATIVE
[COVID-19] Take action against labs that don't give RT-PCR test results in 24 hours: Karnataka High Court to State  report by @Rintumariam  #KarnatakaHighCourt #RTPCR #CovidIndia    https://t.co/3ByNVwnYsr,0.44919998943805695,2021-04-22 15:16:55 UTC,NEGATIVE
"Hours after Delhi CM @ArvindKejriwal thanked the Centre for increasing #Delhi's quota of medical #Oxygen  supplies, Deputy Chief Minister @msisodia alleged that the neighbouring states of #Haryana and #UttarPradesh are withholding supplies.  #CovidIndia    https://t.co/4H2zrtla46",0.43518164902925494,2021-04-22 15:16:02 UTC,NEGATIVE
"Banning travel from India for 10 days from April 25, #UAE has said ""Passengers who transited through India in the last 14 days are also not permitted to board from any other point to the UAE."" #CovidIndia   https://t.co/QBHxWho737",0.25892555993050337,2021-04-22 15:15:00 UTC,NEGATIVE
"S&amp;P forecasts 11% growth for the #IndianEconomy in this fiscal, says broader #lockdowns will have 'substantial' impact.   #CovidIndia  https://t.co/ZBJZfJ48yx",0.6404484122991562,2021-04-22 15:15:00 UTC,POSITIVE
India is totally messed up. Hospitals are begging for Oxygen or approaching HC. Govt is not responding. Twitter is working as Covid Helpline. Commoners are helping each other in personal capacity!  Where are Prachar Mantri .@narendramodi &amp; Star Campaigner .@AmitShah #CovidIndia  https://t.co/DnoKZQtFcZ,0.23951936569064855,2021-04-22 15:11:30 UTC,NEGATIVE
"Have found a manufacturer in Egypt that has 100,000 vials of Remdesivir that can be shipped “at cost” to India.  If any state government official or hospital would like this inventory. Please DM.  #CovidIndia",0.46041464656591413,2021-04-22 15:10:49 UTC,NEGATIVE
#NewsAlert - Aviation ministry permits @ICMRDELHI to conduct feasibility study on using #drones to deliver COVID-19 vaccine.   #COVID19India | #CovidIndia   (Representational Image)  https://t.co/gmSZDBCQxD,0.570211398601532,2021-04-22 15:10:17 UTC,NEGATIVE
"As per @MoHFW_INDIA Precautions and Contraindications for #COVID19Vaccination, #COVID19 vaccination should be deferred by 4-8 weeks (after recovery) for #COVID cases:  https://t.co/po9p0cWVkg  #COVID_19 #COVID__19 #COVIDー19 #Corona #coronavirus #CoronavirusPandemic #COVIDVaccine",0.4357263669371605,2021-04-22 15:10:00 UTC,NEGATIVE
"CALL US, CONTACT US IN CASE YOU NEED ANYTHING.  COMRADES IN LUCKNOW ARE HERE TO HELP YOU.  #CovidIndia  https://t.co/AvfHTLg2Ch",0.76756042689085,2021-04-22 15:08:40 UTC,NEGATIVE
"The only way to keep sane for now. Block those horrible thoughts. Help others as much as possible, it gives a strange calmness. #CovidIndia",0.7396801009774208,2021-04-22 15:06:00 UTC,POSITIVE
"Karnataka Chief Minister Shri @BSYBJP approves procurement of 1 Crore doses of #COVID19 vaccine worth ₹400 Crores. I urge all those above 18 to register themselves for the vaccine starting from April 28. Together, we shall over come! #CovidIndia @CMofKarnataka @DHFWKA  https://t.co/a001EK3qsu",0.36023919135332105,2021-04-22 15:04:51 UTC,POSITIVE
"#CovidIndia | Maharashtra records 67,013 new Covid-19 cases; Mumbai continues downward trend and adds 7,367 cases to its tally   https://t.co/VkbuOOEg7v  https://t.co/2KBEahB8AR",0.5957150965929031,2021-04-22 15:03:32 UTC,POSITIVE
"Data from leading teleconsultation platforms in the country suggested that the virtual queries related to COVID symptoms have increased by 2x,tens and thousands of doctors have been onboarded. @MFineCare @MediBuddyapp  #CovidIndia #COVIDEmergency2021    https://t.co/Z8ulJn5ia9",0.3765332654118538,2021-04-22 15:02:46 UTC,NEGATIVE
[COVID-19 crisis] How High Courts reacted to Supreme Court decision to take up COVID related issues suo motu  #CovidIndia #supremecourtofindia #HighCourt    https://t.co/aVcP3zler8,0.5161671906709671,2021-04-22 15:01:17 UTC,NEGATIVE
#Wipro’s Covid hospital earns good karma for the IT major  #CovidIndia #COVIDEmergency2021 #COVID19India  #COVID19   https://t.co/z5PpmbtJ1i,0.8186539486050606,2021-04-22 15:01:14 UTC,POSITIVE
#AP Govt has delivered 50+ Lakh #CovidVaccine Doses as of today. Congrats to all the brave health care workers and AP Health Dept. #YSJaganCares @osdkmr @AndhraPradeshCM @ArogyaAndhra @gSuryaIAS @DrArjasreekanth @MoHFW_INDIA #APFightsCorona #CovidIndia #COVID19India  https://t.co/3iwsVgMxjr,0.6676411986351013,2021-04-22 15:00:59 UTC,POSITIVE
#Pfizer offers #COVID19 vaccine at 'not-for-profit' price only through government contracts in India  #CovidIndia #COVIDEmergency2021 #COVID19India   https://t.co/CIglggvT5U,0.37150410264730455,2021-04-22 14:59:19 UTC,NEGATIVE
"However dark the night,  it must end in the morning light.  There will be an end to this suffering. And we will make sure it will never happen again.🇮🇳  #RateTheDebate #CovidIndia  https://t.co/D4583MmMIX",0.5548405706882477,2021-04-22 14:59:06 UTC,NEGATIVE
Pilgrims returning from #Pakistan object to #COVID19 tests at the border  #CovidIndia #COVIDEmergency2021 #COVID19India   https://t.co/AoewdvSlFQ,0.3485345222055912,2021-04-22 14:56:40 UTC,NEGATIVE
"News Alert - #WestBengalPolls : The Election Commission withdraws permission for roadshow, cycle/bike/vehicle rallies, notes 'many political parties are not adhering to prescribed safety norms during public gathering'.   #CovidIndia | @ECISVEEP   (File Picture)  https://t.co/BdDoY4HmzC",0.393812745064497,2021-04-22 14:55:46 UTC,NEGATIVE
"In India,a thief stole 182 vials of Covishield vaccine &amp; 440 vials of Covaxin, &amp; then left them at a tea stall outside Jind Civil Lines police station, along with a note: ""Sorry-I did not know it was Corona vaccine"".  Oddities in the times of #CovidIndia.   https://t.co/2ynRYsPnXP",0.3464523583650589,2021-04-22 14:55:04 UTC,NEGATIVE
"Assam recorded the first instance of the Indian double mutant strain of #Covid19, health minister Himanta Biswa Sarma informed  #CovidIndia   (@utpal_parashar reports)    https://t.co/cXy0x1bICO",0.4682645440101624,2021-04-22 14:52:40 UTC,NEGATIVE
Bus journey was slated to cover 18 countries in Asia and Europe. #CovidIndia #India    https://t.co/AKRKoXq5IB,0.5772702366113662,2021-04-22 14:51:23 UTC,NEGATIVE
"#TamilNadu reported 12,652 fresh #COVID19 cases, 7,526 recoveries, and 59 deaths  Active cases: 89,428 Total recoveries: 9,34,966 Death toll: 13,317  #TNCoronaUpdate #CovidIndia #CoronavirusIndia #COVIDSecondWave  https://t.co/M60CtOqBRm",0.2914461139589548,2021-04-22 14:50:49 UTC,NEGATIVE
PM Modi cancels visit to poll-bound #WestBengal to review #COVID-19 situation  #CovidIndia   https://t.co/jsG5kCflBA,0.3741571120917797,2021-04-22 14:48:45 UTC,NEGATIVE
Vaccinating everyone above 18 years of age to cost 0.36% of GDP: India Ratings  #CovidIndia    https://t.co/L3FyzIxIWu,0.4713668659329414,2021-04-22 14:48:32 UTC,NEGATIVE
"Karnataka logs biggest single-day spike of 25,795 Covid-19 cases, 123 deaths  #CovidIndia    https://t.co/oeVKvRqf6C",0.25239843130111694,2021-04-22 14:48:12 UTC,NEGATIVE
🆘Many requests for help often come from users with limited reach. This account will try its best to RT &amp; amplify voices of those in dire need. Please use the hashtag #SOSTDP to bring requests from Andhra Pradesh &amp; Telangana to our notice. We're in this together. #CovidIndia,0.8382318686693907,2021-04-22 14:48:09 UTC,NEGATIVE
Thank you for taking the right call @SkodaIndia. It is a great car and we can’t wait to drive it. But we will wait because that’s the call of the hour. You have my support. SVP @Zac_Hollis_ #Octavia #CovidIndia,0.8651925008744001,2021-04-22 14:47:42 UTC,POSITIVE
#OLMag | Check out Outlook's latest cover. Here's our magazine section:  https://t.co/6UGQvw249k #CovidIndia #pandemic #COVID19India,0.5006689637899399,2021-04-22 14:47:25 UTC,NEGATIVE
An important message in difficult times. Let's all ensure we follow #COVIDAppropriateBehavior.  #CovidIndia #COVID19India #mindspace,0.8634638372808695,2021-04-22 14:43:47 UTC,NEGATIVE
