title,joy,love,sadness,surprise,fear,anger,created_at,sentiment
"Heartbreaking beyond words. Yet, still, the U.S. leads in infections and deaths. COVID is real. Facts are facts. Journalism matters. Thanks to @AP for this moving piece.   https://t.co/EOJiIOd5tF #CovidIndia #COVID #pandemic #coronavirus",0.8923203349113464,0.0034850859083235264,0.08464807271957397,0.0009519887971691787,0.01068390253931284,0.007910501211881638,2021-04-26 14:47:18 UTC,POSITIVE
Thank you @DirkWieseSPD for your message of solidarity. #India appreciates the support of Strategic Partner #Germany in the fight against #Covid pandemic. We shall overcome together.   #CovidIndia  @spdbt  @MEAIndia,0.9320250749588013,0.06460081040859222,0.0018218994373455644,0.00026448137941770256,0.000382169964723289,0.0009054951369762421,2021-04-26 14:41:58 UTC,POSITIVE
There had been discussion on various supply policy during last lockdown &amp; recommendations had sent. But as usual it went into dustbin bcs few bureaucrats sitting in office may felt that those recommendations may increase their work load. #CovidIndia,0.652469277381897,0.003981194458901882,0.023211220279335976,0.0015591219998896122,0.09661881625652313,0.22216039896011353,2021-04-26 14:33:16 UTC,NEGATIVE
"When and why you should wear mask inside your homes, according to the Govt   #CovidIndia #Mask  https://t.co/30jkGaSJeL",0.2747974097728729,0.003826720640063286,0.02650401182472706,0.002453648019582033,0.398795485496521,0.2936227321624756,2021-04-26 14:31:10 UTC,NEGATIVE
"#COVID19: Kerala imposes fresh curbs, cinemas, malls to remain shut - What's allowed, what's not  #Kerala #COVIDEmergency2021 #Covid2ndWave #CovidIndia #NewZeeDigital     https://t.co/ECaoFYGvC9",0.9791470170021057,0.0015127521473914385,0.0067547960206866264,0.000420309545006603,0.0025436298456043005,0.009621454402804375,2021-04-26 14:26:03 UTC,NEGATIVE
Expect a lower #Covid count across India today due to Sunday reporting. Tomorrows report will give us a clue if there is any improvement.  #CovidIndia #COVID19,0.9910030364990234,0.0005972296348772943,0.0020069037564098835,0.0006355406367219985,0.0027585243806242943,0.0029987706802785397,2021-04-26 14:24:15 UTC,NEGATIVE
Vaccinations must go on-hugely important.   I may look worried (!) but getting vaccinated is what we all need to do.   Now all you youngsters can get your jabs from May 1. Registration starts on Apr 28.Just Do It.  (And hope there is enough vaccine...)  #GetVaccinated #CovidIndia  https://t.co/3duM1fRezT,0.001077793538570404,0.00021606789960060269,0.0017857360653579235,0.00034287257585674524,0.9927060008049011,0.003871603636071086,2021-04-26 14:15:24 UTC,NEGATIVE
From #Remdesivir to use of #oxygen to #vaccination during periods – India’s health ministry clears the air about an ‘unnecessary panic’ in the country   #CovidIndia #SecondCOVIDWave    https://t.co/B7lgHUInZ4  By @SanchDash  https://t.co/5B8uHkVfcW,0.06854725629091263,0.0032715192064642906,0.5491206645965576,0.001929811085574329,0.1600697934627533,0.21706102788448334,2021-04-26 14:15:00 UTC,NEGATIVE
Hardik Pandya Urges Netizens to Follow Safety Norms Amid COVID-19 Crisis (View Post) @hardikpandya7 #HardikPandya #CovidIndia #COVID19    https://t.co/UxpLa7rXPq,0.6224135160446167,0.00872369296848774,0.02764597348868847,0.0011159993009641767,0.14573714137077332,0.19436366856098175,2021-04-26 14:14:41 UTC,NEGATIVE
"While India has become the Covid capital of the world, the country is at the same time busy in the assembly elections  Prof @ashoswai opines in @gulf_news   https://t.co/FKDtRepSsW | #CovidIndia",0.28239795565605164,0.002335913712158799,0.019770752638578415,0.0019442385528236628,0.01691102609038353,0.6766400933265686,2021-04-26 14:12:00 UTC,NEGATIVE
There's enough oxygen stock but transportation is challenge: Govt  #OxygenShortage #COVIDEmergency2021 #CovidIndia #Covid2ndWave #NewZeeDigital    https://t.co/cJfNHzm26r,0.9552685022354126,0.0015588141977787018,0.006792517378926277,0.0009458353160880506,0.008097915910184383,0.027336422353982925,2021-04-26 14:11:44 UTC,NEGATIVE
Thank you so much @patcummins30 🙏  #CovidIndia #gratitude,0.9378173351287842,0.05575373023748398,0.0032706980127841234,0.0014228579821065068,0.00045046230661682785,0.0012849646154791117,2021-04-26 14:11:27 UTC,POSITIVE
Not at all the right response.  I hope your family is safe and well - finding out about them and helping them absolutely is the right first priority  #AcademicTwitter  #CovidIndia  #COVID19,0.9983822107315063,0.0004880641936324537,0.0003527492517605424,0.00012031731603201479,0.00025905697839334607,0.00039749970892444253,2021-04-26 14:06:48 UTC,POSITIVE
Here's how you can help #India fight COVID.  #IndiaFightsCOVID19  #CovidIndia #COVIDEmergency   https://t.co/9pGHiBgtHv,0.3422512114048004,0.003732523415237665,0.015417451038956642,0.0015053442912176251,0.022482670843601227,0.6146108508110046,2021-04-26 14:05:12 UTC,NEGATIVE
"Centre asks Serum Institute, Bharat biotech to lower their COVID-19 vaccine prices: Report   @SerumInstIndia @BharatBiotech @MoHFW_INDIA #Covishield #Covaxin #COVID19Vaccine #CovidIndia #COVID19India #COVID19 #coronavirus    https://t.co/ezSy3y4REl",0.2530314326286316,0.005433189682662487,0.03928624466061592,0.0031797820702195168,0.35679689049720764,0.34227249026298523,2021-04-26 14:02:56 UTC,NEGATIVE
OXYGEN CONCENTRATORS APPEAL 🙏🏻  #CovidIndia,0.9716391563415527,0.002358483849093318,0.006754344329237938,0.0010941129876300693,0.003825744614005089,0.014328178949654102,2021-04-26 14:02:45 UTC,POSITIVE
🌎 🇩🇪 #India currently faces a new pandemic wave. The #German Chancellor promised solidarity and support to the country in its fight against the virus.   #CovidIndia #Germany #QuoteOfTheDay #TogetherAgainstCovid  https://t.co/qaCr7T3wMW,0.9495373368263245,0.009274948388338089,0.007397649344056845,0.000456234032753855,0.0033171307295560837,0.030016634613275528,2021-04-26 14:00:02 UTC,NEGATIVE
"TN #Corona new daily cases - 15,684  #CovidIndia",0.7601661682128906,0.005396081600338221,0.03851672634482384,0.004774013068526983,0.09801726043224335,0.0931297168135643,2021-04-26 13:54:47 UTC,NEGATIVE
OXYGEN CONCENTRATOR APPEAL   We are appealing for donations of Oxygen Concentrator machines  for #India !   Please contact our U.K. office 01753 567457 or email covidrelief.india@khalsaaid.org  Donations from U.K. only ! #CovidIndia  https://t.co/3yLKjb90ZR,0.9686856865882874,0.009240037761628628,0.004524232354015112,0.000564423156902194,0.0025129469577223063,0.01447252556681633,2021-04-26 13:51:05 UTC,NEGATIVE
Here is all you need to know about the #COVID19 vaccination process in #India!   #CovidIndia #coronavirus #COVIDVaccination  https://t.co/RZXadk3Jdg,0.5280803442001343,0.006806555204093456,0.02622329071164131,0.003893207060173154,0.2903080880641937,0.1446884572505951,2021-04-26 13:48:50 UTC,NEGATIVE
"Wear mask even at home, don’t invite anyone over: Health Ministry tells citizens #CovidIndia   https://t.co/nPvRX8iatW",0.7336228489875793,0.004442407283931971,0.019609645009040833,0.0018761452520266175,0.07845500856637955,0.16199389100074768,2021-04-26 13:48:45 UTC,NEGATIVE
"#CovidIndia: As India stares down at a major healthcare crisis, the country is receiving help from all around the globe to survive this phase.  Swipe to see how the tech giants are extending their support to India. 👉  Read:  https://t.co/xXvD0GySbD   #SatyaNadella #SundarPichai  https://t.co/7MZVaQznfh",0.9943726062774658,0.0020578852854669094,0.001644893898628652,0.00018073250248562545,0.00047272839583456516,0.0012712094467133284,2021-04-26 13:47:18 UTC,POSITIVE
"No bed yet, any leads, good people? #CovidIndia #Delhi #Rohini",0.9735763072967529,0.0018462795997038484,0.004656143486499786,0.0007976003107614815,0.003430104348808527,0.015693549066781998,2021-04-26 13:44:08 UTC,NEGATIVE
"#Coronavirus | Hoping to get oxygen plant in India up &amp; ready soon. Working day &amp; night to make it happen, says German Envoy to India @AmbLindnerIndia in a conversation with @ShereenBhan. #CovidIndia  https://t.co/Cfa86Pg38x",0.7614766359329224,0.004470223095268011,0.008288848213851452,0.002025789115577936,0.08146186172962189,0.14227665960788727,2021-04-26 13:44:04 UTC,NEGATIVE
China's move is SHOCKING as India is in dire need of oxygen concentrators and other medical supplies. #China #CovidIndia #OxygenShortage    https://t.co/aw3HMUehZU,0.014699725434184074,0.0015701057855039835,0.021994180977344513,0.08727849274873734,0.8363774418830872,0.03808009251952171,2021-04-26 13:42:57 UTC,NEGATIVE
"It may help in tracking Hospital Bed, Oxygen availability Hospital. #Verified  👇 #CovidSOS #CovidIndia #CoronavirusIndia #COVIDEmergency   https://t.co/MYkXHlL3xd",0.9813305735588074,0.001024617813527584,0.0024555206764489412,0.0015206602402031422,0.01008856762200594,0.0035800624173134565,2021-04-26 13:40:11 UTC,NEGATIVE
"A fantastic, much needed initiative by @oyorooms. With presence in close to 350 cities &amp; towns of India, these spaces are suitable for people to quarantine / isolate themselves as need be. Great job @riteshagar, @rohitisb &amp; team. #COVID #India #StaySafe #OyoRooms  https://t.co/ZiBGb1FhkA",0.9981338381767273,0.00036224877112545073,0.00039406612631864846,0.0002772760053630918,0.0003403119626455009,0.0004923647502437234,2021-04-26 13:38:58 UTC,POSITIVE
"Babar Azam Shows Solidarity With People in India Amid Surge in COVID-19 Cases, Says ‘Together We Can Do It’ (View Post) @babarazam258 #BabarAzam #COVID19 #CovidIndia    https://t.co/B7FknJSNyi",0.9541023373603821,0.017364751547574997,0.00344855641014874,0.0005882021505385637,0.002132295398041606,0.022363970056176186,2021-04-26 13:34:38 UTC,POSITIVE
"This is the catastrophe we have been fearing for the past several weeks. Multiple hospitals out of oxygen and ICU beds, meaning preventable deaths are occurring. 1/ #COVID19 #CovidIndia   https://t.co/GjL4UrbUE7",0.01178995706140995,0.0011619508732110262,0.017917590215802193,0.0007853051647543907,0.8762180209159851,0.0921272337436676,2021-04-26 13:33:32 UTC,NEGATIVE
"Per the @WhiteHouse COVID-19 Supply Coordinator, DPA does not prevent exports and this is one tool the government is using to help India. Great🧵with a supply chain overview. #CovidIndia",0.6441056132316589,0.004756616428494453,0.04490553215146065,0.001751487492583692,0.04339518025517464,0.2610854506492615,2021-04-26 13:32:41 UTC,NEGATIVE
Information on availability of  #OxygenCylinders #CovidIndia  in Delhi NCR    1. Ghaziabad:8745917001 (Whatsapp only) 2. Noida:88822642903.  3.Faridabad:9811623860 4. Kalkaji (Paras):8826513407 5. Gurugram:9810526521  Refill only:9813966556 Monu Equipment supplier:8178877352,0.7944036722183228,0.007990282028913498,0.02581511065363884,0.0053352913819253445,0.06415750831365585,0.10229811072349548,2021-04-26 13:31:26 UTC,NEGATIVE
"Indian Chief of Defense Staff said oxygen would be released to hospitals from armed forces reserves and retired medical military personnel would join #COVID19 health facilities, as new coronavirus infections hit a record peak for a fifth day. #CovidIndia   https://t.co/039RRFJm67",0.695963978767395,0.005583432503044605,0.10860687494277954,0.0027704753447324038,0.07534763216972351,0.11172757297754288,2021-04-26 13:30:20 UTC,NEGATIVE
"#Kerala | All social, political, cultural, religious gatherings prohibited till further order: Kerala Govt   #COVIDEmergency2021 #CovidIndia #KeralaCurbs  https://t.co/yQeEt1M5kC",0.019537119194865227,0.0020958620589226484,0.3885270655155182,0.0012731603346765041,0.036997970193624496,0.5515688061714172,2021-04-26 13:30:00 UTC,NEGATIVE
Several CEOs and bosses stepped up to help India in #Covid fight.  #CovidIndia   https://t.co/QMQNDcrQA8,0.09779631346464157,0.0019694657530635595,0.01652928628027439,0.0012351014884188771,0.029611362144351006,0.8528584241867065,2021-04-26 13:30:00 UTC,NEGATIVE
"#ComingUp | On #IndiaTonight, we discuss #India's #OxygenCrisis as cases continue to surge. The issue reaches the judiciary while the government also says that it's time to wear a mask at home!  Tune in at 8 PM! #COVIDEmergency2021 #CovidIndia  https://t.co/GXEo778QCD",0.2949398458003998,0.002469550119712949,0.01366076897829771,0.0013803428737446666,0.028479982167482376,0.6590695381164551,2021-04-26 13:29:29 UTC,NEGATIVE
Free phone consultation with doctors in the fight against #COVID19   #CovidIndia,0.8807348012924194,0.003488801186904311,0.010976873338222504,0.0016392883844673634,0.03276326507329941,0.0703970193862915,2021-04-26 13:28:53 UTC,NEGATIVE
"#Kerala Govt: Shops and restaurants to be closed by 7:30 PM, takeaways &amp; home delivery can continue till 9 PM  Cinema halls, malls, gyms, clubs, sports complexes, swimming pools, entertainment parks &amp; bars to remain shut, until further orders  #KeralaCurbs #CovidIndia  https://t.co/YSRmbDF6tD",0.030882656574249268,0.001956100342795253,0.8629173040390015,0.0016399661544710398,0.058747775852680206,0.043856218457221985,2021-04-26 13:28:48 UTC,NEGATIVE
The power to break the chain of spread is in your hands. Don't let the virus overpower you. Stay strong and follow all the Covid safety guidelines.  #JupiterHospital #CovidSafety #StaySafe #BreakTheChain #CovidIndia #covidprecautions  https://t.co/LRKzKm4bNy,0.994968593120575,0.0007848941604606807,0.001190462033264339,0.00018852052744477987,0.0014452834147959948,0.0014223228208720684,2021-04-26 13:28:20 UTC,POSITIVE
"Have made my humble contribution.  Salutations to Team @IYC &amp; #SOSIYC &amp; to Captain Brother @srinivasiyc for leading from the front in assisting people during #Covid crisis, on the path shown by our leaders CP #SoniaGandhi Ji &amp; @RahulGandhi Ji. #CongressCares #CovidSOS #CovidIndia  https://t.co/mvfqcFuDnD",0.9486275315284729,0.004822009243071079,0.006043902598321438,0.0008742703357711434,0.002709666732698679,0.03692268580198288,2021-04-26 13:25:11 UTC,POSITIVE
"Some states are conducting local body #Elections. @ECISVEEP is continuing #WestBengalElections.  Result: Health System, Hospitals, Doctors, Health care professionals have to carry unbearable &amp; unmanageable burden.   How can #CovidIndia catastrophe can be managed?",0.0005758812767453492,0.00022004182392265648,0.9971012473106384,0.0001723236928228289,0.0007034164154902101,0.0012270661536604166,2021-04-26 13:23:57 UTC,NEGATIVE
"It has been 7 years ...#CovidIndia tells the story of so called invisible #SmartCities of @BJP4India @narendramodi...an 82 year old man with sinking oxygen level has been on road since morning ,as #government #hospitals don't have bed with oxygen.  #OxygenCrisis",0.23115630447864532,0.0035117550287395716,0.4508233070373535,0.0038303721230477095,0.22999592125415802,0.08068247139453888,2021-04-26 13:23:28 UTC,NEGATIVE
"Cinema  Halls,  Malls,  Gymnasiums,  Clubs,  Sports  Complexes,  Swimming Pools,  Entertainment  Parks  and  Bars  shall  remain  shut,  until  further  orders.  #Kerala  #COVIDEmergency2021  #COVID19India  #CovidIndia  https://t.co/rs0oSyn6fo",0.6252914071083069,0.005944393575191498,0.09176745265722275,0.0027966334018856287,0.08140545338392258,0.19279471039772034,2021-04-26 13:22:03 UTC,NEGATIVE
Who is responsible for oxygen shortage?   #CovidIndia  https://t.co/1lHzeXeX8S,0.025948159396648407,0.002548556076362729,0.6372013092041016,0.0018885113531723619,0.11581289768218994,0.21660053730010986,2021-04-26 13:21:50 UTC,NEGATIVE
It is an urgent appeal by COVID support groups. 🙏 #COVID19 #CovidIndia #COVID #India #करोना #भारत #coronavirus  https://t.co/Egs7DxTM7K,0.8484296202659607,0.004665795248001814,0.025702007114887238,0.0015304370317608118,0.06150851026177406,0.0581635944545269,2021-04-26 13:19:46 UTC,POSITIVE
Other medical officers who retired from the armed forces earlier have also been requested to make their services available for consultation through medical emergency helplines. #CoronavirusPandemic #CoronavirusIndia #CovidIndia  https://t.co/ZdWuuaPJe0,0.49658989906311035,0.0090390769764781,0.2212391495704651,0.0037984647788107395,0.23147326707839966,0.037860020995140076,2021-04-26 13:19:32 UTC,NEGATIVE
"Time to start wearing masks inside homes, says Govt  #CovidIndia    https://t.co/DvLVyxvZHd",0.12283699959516525,0.0024496703408658504,0.026238933205604553,0.0023753030691295862,0.67333984375,0.1727592796087265,2021-04-26 13:16:59 UTC,NEGATIVE
"Watch: A quick roundup of all the top news stories today, presented by @AndrewWingrove   @emirates @DHA_Dubai #Dubai #Travellers #COVID19 @qatarpetroleum #Bonds #UAE #CovidIndia @BurjKhalifa @ABZayed   Shot on @OPPOArabia  https://t.co/roH7yvTfTH",0.9608620405197144,0.0026472839526832104,0.005414356477558613,0.001463176216930151,0.00675051286816597,0.022862588986754417,2021-04-26 13:16:38 UTC,POSITIVE
"1000 #Remdesivir injections have been kept aside for the consumption of Assamese people living outside #Assam, said Health Minister Himanta Biswa Sarma.   @himantabiswa @mygovassam   #CovidIndia #COVID19   Read more:  https://t.co/ifFQLXzACd  https://t.co/No0HAgL0CB",0.31835559010505676,0.004468378610908985,0.047815702855587006,0.002934811171144247,0.17015184462070465,0.4562736749649048,2021-04-26 13:13:57 UTC,NEGATIVE
#thailand has suspended issuing travel documents from India as part of efforts to contain a third wave of #COVID19 infections #CovidIndia    https://t.co/Qc8E7uh83h,0.011323519051074982,0.0012034147512167692,0.834335446357727,0.0013287344481796026,0.09052463620901108,0.06128440052270889,2021-04-26 13:12:48 UTC,NEGATIVE
"'What have you done for society', asks brother Shamas as #NawazuddinSiddiqui condemns celebs posting vacation pics  #COVID19 #COVIDEmergency2021 #CovidIndia #NewZeeDigital    https://t.co/tVUULuQ92e",0.029261568561196327,0.0017812205478549004,0.03689366206526756,0.0005520698614418507,0.00636594882234931,0.9251455068588257,2021-04-26 13:09:35 UTC,NEGATIVE
Here are some new #COVID19 symptoms that you must know!   #CovidIndia #coronavirus #CoronavirusPandemic  https://t.co/OxKIyGtlF0,0.2431081235408783,0.003948443569242954,0.04368425905704498,0.00480642169713974,0.58385169506073,0.1206011176109314,2021-04-26 13:07:19 UTC,NEGATIVE
#JustIn| The Delhi govt on Monday announced that it will provide free vaccines to everyone above the age of 18. @ArvindKejriwal @CMODelhi  #DelhiFightsCorona #COVIDIndia   https://t.co/pPGgYFcPt6,0.9817889332771301,0.001379402820020914,0.0030697439797222614,0.0005180875305086374,0.005988625343888998,0.007255049422383308,2021-04-26 13:00:01 UTC,NEGATIVE
"This #WorldImmunizationWeek, let us take a moment and express our #gratitude to all the front-line workers fighting against the pandemic, to keep us safe and healthy. #CovidIndia #COVID19 #StayStrongIndia #ShareTheBurden #VaccinesWork  https://t.co/wEL61mRmNv",0.9910503625869751,0.006234508939087391,0.001504841260612011,0.00020064279669895768,0.00026474925107322633,0.0007449425756931305,2021-04-26 12:58:20 UTC,POSITIVE
Thanks @patcummins30 for contributing to #PMCares and helping #India in fight against #COVID19.  #CoronavirusPandemic #CovidIndia #IndiaFightsCOVID19,0.9622741937637329,0.013793067075312138,0.006479809060692787,0.0007465354283340275,0.002544860588386655,0.014161399565637112,2021-04-26 12:57:14 UTC,POSITIVE
The scariest part is now  It's time people start wearing masks inside their homes as well: Govt on lethal Covid second wave  Avoid stepping out if not needed...  What exactly are we looking at?  #indianeedoxygen #CovidIndia #COVIDEmergency2021,0.02437976561486721,0.001194511423818767,0.008011850528419018,0.001358652370981872,0.046454332768917084,0.918600857257843,2021-04-26 12:57:13 UTC,NEGATIVE
Punjab CM Amarinder Singh not in favour of lockdown despite COVID 19 surge @capt_amarinder  #COVID19India #COVID19 #CovidIndia #AmarinderSingh #OxygenCylinders #OxygenShortage   https://t.co/oKV5UkeQyR,0.13820300996303558,0.00393562251701951,0.0388665534555912,0.001963874790817499,0.19268473982810974,0.6243462562561035,2021-04-26 12:54:25 UTC,NEGATIVE
"Never felt this helpless, no leads working, everything exhausted including sources. Patients continue to die.. horror times #COVID19 #CovidIndia",0.00060243223560974,0.0004597083607222885,0.9783063530921936,0.000805893971119076,0.019427195191383362,0.0003984288196079433,2021-04-26 12:53:11 UTC,NEGATIVE
No #COVID19vaccination for all adults in four non-BJP ruled states from May 1  #COVID19 #CovidIndia #VaccineForAll #LargestVaccinationDrive  #NewZeeDigital    https://t.co/ORSPEvcnZr,0.6961084008216858,0.004065742250531912,0.021669689565896988,0.002594591584056616,0.15258382260799408,0.12297775596380234,2021-04-26 12:52:18 UTC,NEGATIVE
"'Implement intensive, local, focused containment framework': Centre on imposing curbs amid COVID-19 surge  @MoHFW_INDIA @PIBHomeAffairs #CovidIndia #COVID19India #COVID19 #coronavirus #India     https://t.co/xzacCx9jQL",0.7431036233901978,0.004531456623226404,0.024102838709950447,0.0018303041579201818,0.07370688766241074,0.15272481739521027,2021-04-26 12:50:35 UTC,POSITIVE
Working hard to get vaccine doses released for export to India says @NishaBiswal. Tells @ShereenBhan that the @USIBC has called for lifting the export ban on vaccines &amp; drug companies in the US are ready to expedite the process #CovidIndia #COVID19  https://t.co/LHgTymSILv,0.900336503982544,0.0021526191849261522,0.010450964793562889,0.0009838168043643236,0.014847995713353157,0.07122811675071716,2021-04-26 12:48:48 UTC,NEGATIVE
#COVID19: Inhaling camphor increases blood oxygen level? Here's the truth  #CovidIndia #COVIDEmergency2021 #Covid2ndWave #Oxygen #NewZeeDigital    https://t.co/OedOwtLvUZ,0.8410403728485107,0.0024127422366291285,0.015519239939749241,0.0024230042472481728,0.07223277539014816,0.0663718655705452,2021-04-26 12:47:50 UTC,NEGATIVE
#JaiHind  Bound to Win this War...  OneNess &amp; Jointed Collectively...  Self Discipline at Individual  Level of Every #Indian...  'Service Before Self' by Every Administrator...  Continuum of Excellence by HealthWarriorS...  #CovidIndia  #COVIDEmergency2021  #COVID19,0.9941207766532898,0.0007519644568674266,0.0016745905159041286,0.0003568456450011581,0.0007963859825395048,0.002299438463523984,2021-04-26 12:45:36 UTC,POSITIVE
Circulate decision directing hospitalisation of patients showing COVID-19 symptoms without +ve report: Delhi High Court tells AAP govt  reports @aditi2118   @AamAadmiParty #DelhiHighCourt #COVID19 #CovidIndia    https://t.co/0YnPs8seDl,0.15870831906795502,0.003374785650521517,0.04123714938759804,0.0029484822880476713,0.6120734810829163,0.1816577911376953,2021-04-26 12:41:02 UTC,NEGATIVE
"Similarly, we're extending our offer of support to any NGOs or organisations working within education in India right now. Our DMs are open so please reach out if we can support your efforts. Please retweet to share this offer of support if you can.  #covidindia #covidindiainfo",0.9247892498970032,0.06600436568260193,0.0022463796194642782,0.000498254201374948,0.0011737969471141696,0.005287814885377884,2021-04-26 12:40:52 UTC,POSITIVE
"While foreign governments &amp; #technology giants have lent support to India's fight against this deadly second wave, Indian #startup community has now come forward to provide a breather to the crippling #healthcare  system. #CovidIndia  By:@debarghyawrites  https://t.co/66OBZDWULk",0.007790965493768454,0.001590119325555861,0.0075809042900800705,0.0012880876893177629,0.08329683542251587,0.8984531164169312,2021-04-26 12:39:56 UTC,POSITIVE
"#UPDATE | Haj Houses in different states of #India to be given to state governments to utilize them as temporary Corona Care Centres, said @naqvimukhtar   #CovidIndia #COVIDEmergency2021 #COVID19  https://t.co/lEStNk24QZ",0.14231066405773163,0.0028952048160135746,0.22616738080978394,0.002722962060943246,0.5187652111053467,0.10713864862918854,2021-04-26 12:38:41 UTC,NEGATIVE
"Tonight at 9 pm ... After Mumbai and Delhi .. Bengaluru and Kolkata may be in deep trouble with spiking positivity rates and crashing hospital infrastructure.  We hear the voices of ordinary citizens running from pillar to post to get tests, hospital beds or oxygen. #CovidIndia",0.01662501133978367,0.0010128868743777275,0.015710314735770226,0.002335618482902646,0.7307002544403076,0.2336159497499466,2021-04-26 12:36:09 UTC,NEGATIVE
Urgently looking for ICU bed and a hospital which does dialysis for covid patients in Delhi/ Noida / Gurugram!!  #CovidIndia #Beds #COVID19India,0.23283129930496216,0.00335172307677567,0.014279177412390709,0.0038846794050186872,0.6112971901893616,0.13435593247413635,2021-04-26 12:35:54 UTC,NEGATIVE
#IndiaFightsBack Covid crisis: 11 countries that have offered aid  Coronavirus infections set to a worldwide record for the fifth straight day on Monday.  #CovidIndia    https://t.co/IeqkPq0lZE,0.6689255237579346,0.005934373941272497,0.028241675347089767,0.0026072775945067406,0.14594028890132904,0.14835086464881897,2021-04-26 12:34:35 UTC,NEGATIVE
Mumbai: Can we take a moment to appreciate the steady decline in Covid cases?  3792 fresh cases in the last 24 hrs  This is nearly 1/3rd of what #Mumbai was reporting when state announced weekend lockdown &amp; curbs (April 4)  Let’s hope this trend continues.  #StayHome #CovidIndia,0.9917274713516235,0.0007018701871857047,0.002886740956455469,0.00034433562541380525,0.0018888029735535383,0.0024506859481334686,2021-04-26 12:33:54 UTC,NEGATIVE
"In the current #CovidIndia situation, a lot is being said about why #IPL2021 is continuing. We are no one to make any judgements here and leave it for people of India to have their say. #IPL #MumbaiIndians #RCB #CSK #PBKS  #DC #KKR #SRH #RR So do you think...",0.6302431225776672,0.0026579645927995443,0.015046531334519386,0.002128284890204668,0.02984829805791378,0.32007572054862976,2021-04-26 12:33:00 UTC,NEGATIVE
India's uber-rich are fleeing the country on private jets as new travel bans come into place  #CovidIndia #SecondCOVIDWave    https://t.co/jXWPgMncvG  https://t.co/Ol0ySkxvQi,0.06176675111055374,0.002338043414056301,0.12030898779630661,0.00302477297373116,0.43173283338546753,0.3808285892009735,2021-04-26 12:30:00 UTC,NEGATIVE
UAE-India flights: Expats delay travel plans by months amid #COVID19 surge; air fares rise  #CovidIndia #COVIDEmergency2021   https://t.co/hI7FVXuC7G,0.20528100430965424,0.004087015055119991,0.07792440801858902,0.003023603931069374,0.35390743613243103,0.35577648878097534,2021-04-26 12:29:30 UTC,NEGATIVE
"COVID-19 Impact On IPL 2021: Delhi Capitals' Ricky Ponting Says, 'We Are In Safest Bio-bubble But Situation Outside Is Grim' #IPL #DC #DCvsSRH #DelhiCapitals #SRH #SRHvsDC #cricket @IPL #CovidIndia #COVID19 #CoronaPandemic @DelhiCapitals @SunRisers     https://t.co/ZYuX45OS3w",0.4733383357524872,0.0054830810986459255,0.2895806133747101,0.0016826411010697484,0.05414477735757828,0.1757706254720688,2021-04-26 12:27:02 UTC,NEGATIVE
When you realize its nice to have a government that cares more about Covid reality than Twitter. Such enormous heartbreak #CovidIndia,0.37863582372665405,0.23178552091121674,0.3716529309749603,0.002350620925426483,0.005907111335545778,0.009668019600212574,2021-04-26 12:26:40 UTC,NEGATIVE
Need guidance from doctors here. Should this person with this blood report continue home care or seek an admission in an hospital. Kindly check and suggest. #Doctor  #CovidIndia  https://t.co/D8f4jJnli5,0.03923088684678078,0.9514585733413696,0.004031119402498007,0.001173991127870977,0.0016975767211988568,0.0024077591951936483,2021-04-26 12:25:32 UTC,NEGATIVE
"#AnupamKher’s ‘Aayega to Modi hi’ tweet has irked the already aggrieved citizens, who are blaming him for playing #politics in such times. @ShekharGupta @AnupamPKher   #AayegaToModiHi #CovidIndia #COVIDEmergency2021 #ShekharGupta #COVIDSecondWaveInIndia    https://t.co/U7kHWLJnp2",0.0005601923912763596,0.00019258908287156373,0.007029935717582703,0.00014047170407138765,0.0014916418585926294,0.9905850291252136,2021-04-26 12:21:41 UTC,NEGATIVE
"In a heart-warming gesture, KKR pacer Pat Cummins donates towards PM Cares Fund #COVID19 #CovidIndia #PMCaresFund #IPL2021 @patcummins30 @KKRiders @PMOIndia  https://t.co/LuHbs3wzms via @mykhelcom",0.5992042422294617,0.3714444935321808,0.006549577694386244,0.001099876593798399,0.002155025489628315,0.019546817988157272,2021-04-26 12:20:58 UTC,POSITIVE
You are not alone.  https://t.co/bz5W5Spw4d  #CovidIndia #Covid_19 #lockdown #MentalHealthMatters  https://t.co/y2C9WbltKn,0.06149493157863617,0.0023689225781708956,0.5639036893844604,0.0014383059460669756,0.2494126558303833,0.12138146162033081,2021-04-26 12:20:56 UTC,NEGATIVE
"Covid India: How British Indians can help, and seek help.  ⁦@manojladwa⁩   https://t.co/TYrKFjBhIB",0.9321771264076233,0.003904827171936631,0.00848456658422947,0.001297316630370915,0.02195662073791027,0.03217964991927147,2021-04-26 12:19:00 UTC,POSITIVE
"IF at all ANYONE is thinking of sending me get well soon cards/flowers/foods, please use that amount to make a donation to @udayfoundation’s Wellness Kits drive. 100 rupay bhi kaafi hain! :)  #COVID19 #CovidIndia   https://t.co/DijMwnfLyo",0.9970059990882874,0.0013878543395549059,0.0006821926799602807,0.00011620594887062907,0.00023420894285663962,0.0005735058803111315,2021-04-26 12:18:35 UTC,NEGATIVE
